param_1,param_2,param_3,num_active,energy_observed,energy_true
0.0,0.0,0.9999999999999999,1,41933.17499956766,42193.1547459499
0.5000535674680379,0.18900575667011052,0.3109406758618517,3,2582.840566267442,2518.985858389099
0.3199655225319673,0.0,0.6800344774680327,2,12725.581905875222,12719.681113998739
1.0,0.0,0.0,1,189894.9961398209,192112.6086523819
1.0,0.0,0.0,1,187104.31278087792,192112.6086523819
0.0,1.0,0.0,1,208112.1246283015,207621.3801495979
0.5209045755538624,0.16146616850478962,0.317629255941348,3,3889.472381370548,3865.8266420361074
0.15617356899519486,0.5166239690647783,0.3272024619400267,3,2863.148599474692,2843.465839715399
0.0,0.08120255225544776,0.9187974477445522,2,34438.200955592765,34731.55973395032
0.9743684681443028,0.02563153185569729,0.0,2,160244.94043558993,160793.21760593963
0.3029934496276316,0.049027135483984206,0.6479794148883843,3,7120.730201481213,7215.310232492152
0.0,1.0,0.0,1,212160.21932882795,207621.3801495979
0.9999999999999999,0.0,0.0,1,189468.29907914918,192112.60865238172
0.1172924062538146,0.1952119388684434,0.6874956548777419,3,8852.047286354238,8932.395491555355
1.0,0.0,0.0,1,191874.21110928262,192112.6086523819
0.06557187795067464,0.6092727292139807,0.32515539283534467,3,11955.566985315445,11823.42935657667
0.3569273122018545,0.12773640712986975,0.5153362806682757,3,2687.0707223268582,2717.0441796532914
0.0,0.0,1.0,1,42819.11160660985,42193.15474594989
0.0,0.7759495886394792,0.22405041136052084,2,48447.3386627774,48737.69655648224
0.7248170365921781,0.15804628604601925,0.11713667736180274,3,21132.516137060848,21925.90789178259
0.0,0.0,1.0,1,42118.30608295393,42193.15474594989
0.0,0.9110708563582376,0.08892914364176241,2,120366.53314327508,120424.50333452102
0.0,1.0,0.0,1,205912.63233788105,207621.3801495979
0.32006079550823685,0.4014190264111207,0.27852017808064233,3,344.6459592142136,346.47288200154014
0.8580851814758955,0.0,0.14191481852410437,2,89650.75993126562,88169.0749603595
0.0,0.0,0.9999999999999999,1,41899.28961343096,42193.1547459499
0.10275427596713355,0.0,0.8972457240328664,2,21545.520850704575,21676.17032893697
0.0,0.0,1.0,1,42375.949398670695,42193.15474594989
0.4201820189656949,0.1978541171398302,0.38196386389447495,3,1310.838351564624,1306.555728410195
0.07186523973535944,0.9281347602646406,0.0,2,131638.19732987203,131805.61091910003
1.0,0.0,0.0,1,192176.11570261154,192112.6086523819
0.3845329702866843,0.30323129545216543,0.31223573426115026,3,345.52266933556257,346.7574202058654
0.0,0.0,1.0,1,42170.96677640644,42193.15474594989
0.5050500448073288,0.462959959484571,0.031989995708100176,3,2334.6537146552146,2363.1907260446433
0.0,0.0,1.0,1,41444.697495179804,42193.15474594989
0.0,1.0,0.0,1,208471.85302261217,207621.3801495979
0.696609755662995,0.12671453882477898,0.17667570551222614,3,19509.684519869286,19500.846483477235
0.30752206561743295,0.28564859535387327,0.40682933902869367,3,421.92161457880286,419.565644499129
0.10802474764602077,0.0,0.8919752523539792,2,20743.25306672118,21032.091508572383
0.24513063998014653,0.7042252850687455,0.05064407495110813,3,23216.438430217113,23288.709357405212
0.0,1.0,0.0,1,207515.39831601176,207621.3801495979
0.378130288871295,0.31130528362195514,0.3105644275067499,3,322.25480627770014,321.5055453406711
0.0,0.0,1.0,1,42291.93074407509,42193.15474594989
0.0,0.0,1.0,1,41882.71263671484,42193.15474594989
0.9686323149993035,0.031367685000696595,0.0,2,153592.9923948921,154354.2263384269
0.08693851805789819,0.0368253975410589,0.8762360844010428,3,20007.525653442313,19831.44838267672
0.448663203294018,0.0,0.551336796705982,2,15337.424957458505,15344.66821650895
0.6607253145409728,0.33927468545902717,0.0,2,7216.858019867928,7179.818291566038
0.0,1.0,0.0,1,208359.8505652222,207621.3801495979
0.0,0.0,1.0,1,42032.87787543293,42193.15474594989
1.0,0.0,0.0,1,192001.7425649153,192112.6086523819
0.08375378058831541,0.5924753393902298,0.3237708800214549,3,9241.578642630686,9245.487387276493
0.0,0.0,1.0,1,41690.302993945756,42193.15474594989
0.19194770600291386,0.21472339417351352,0.5933288998235726,3,3286.5489767008075,3290.4155981160384
0.5373855593909079,0.0,0.4626144406090922,2,19255.32818615555,19173.023337483595
0.0,0.0,1.0,1,41852.2347041279,42193.15474594989
0.3806350735085937,0.02229291770708168,0.5970720087843246,3,10402.059945396955,10657.715077711708
0.25460156573894943,0.6670189325883499,0.07837950167270069,3,15790.841331719848,15859.241824168681
0.9999999999999999,0.0,0.0,1,193519.1466868246,192112.60865238172
1.0,0.0,0.0,1,193468.16501126727,192112.6086523819
0.4703746826683586,0.2499248115727976,0.27970050575884403,3,1076.0887760045905,1069.2652866653211
1.0,0.0,0.0,1,189274.45819031933,192112.6086523819
0.4728145670398142,0.5271854329601858,0.0,2,4777.0559564491095,4767.997382131146
1.0,0.0,0.0,1,190798.97390261712,192112.6086523819
0.2519759129686957,0.3242683440303152,0.423755743000989,3,731.0162465926707,741.7424764110281
0.0,1.0,0.0,1,206745.11375164072,207621.3801495979
0.5699692339403443,0.4300307660596556,0.0,2,2736.9550955315203,2727.65371389006
0.9205138926530121,0.0,0.07948610734698784,2,124844.5352320023,125041.03641257425
0.9999999999999999,0.0,0.0,1,195195.47025288135,192112.60865238172
0.8357406372100862,0.0,0.16425936278991374,2,78003.0048105126,77717.68271806701
0.0,0.6792434424338115,0.3207565575661885,2,26874.58358374725,27252.082244509984
0.0,1.0,0.0,1,200346.2878781673,207621.3801495979
0.0,0.49490420668656493,0.5050957933134351,2,20433.229657057404,20506.476543200828
0.09089410633291176,0.582385867409838,0.3267200262572504,3,8231.844809600127,8198.254603792102
0.0,1.0,0.0,1,207461.81340904935,207621.3801495979
0.0,1.0,0.0,1,209320.04241250028,207621.3801495979
1.0,0.0,0.0,1,192234.57467202126,192112.6086523819
0.0,0.657114854774668,0.34288514522533203,2,24344.71215822292,24650.306677659817
0.0,0.9999999999999999,0.0,1,206271.4374106061,207621.3801495977
0.17533777974416848,0.20563772395597588,0.6190244962998557,3,4272.000296893816,4239.377815375014
0.0,1.0,0.0,1,208178.1178889897,207621.3801495979
0.02639451230370622,0.33313301828735764,0.6404724694089361,3,19911.242855057742,19873.00224306895
0.9999999999999999,0.0,0.0,1,190882.8760910759,192112.60865238172
0.2357470901115675,0.3653841031251074,0.3988688067633251,3,780.3374624777083,779.381282796808
0.32248776469411083,0.3566779305635166,0.3208343047423726,3,254.4570513322365,253.34144526443538
0.0,0.958047009825399,0.041952990174600885,2,164393.44223985318,161668.52595684255
0.2694111815516812,0.0,0.7305888184483188,2,12592.382249681,12642.952334575803
0.0,0.0,0.9999999999999999,1,42141.0253967575,42193.1547459499
0.16847443736644804,0.3502269320591739,0.4812986305743781,3,2961.6666681407305,2961.820139376515
0.6336199436131668,0.14769598564794628,0.21868407073888707,3,10518.255144650355,10535.30820396491
0.31305899182174163,0.5106247251843721,0.17631628299388613,3,2198.619449670235,2188.26954649092
0.0,1.0,0.0,1,209459.46833308434,207621.3801495979
0.08244800692800855,0.1151184013657182,0.8024335917062733,3,15278.514461277935,15553.41577728946
0.0,0.0,0.9999999999999999,1,41767.88528289005,42193.1547459499
0.0,1.0,0.0,1,205155.74183815933,207621.3801495979
0.0,0.896067696686682,0.10393230331331803,2,108844.89887280636,109282.00185860081
0.4501166371600854,0.3153279247987239,0.2345554380411907,3,568.2945469501915,574.2761193935268
0.0,0.0,1.0,1,42092.86608734717,42193.15474594989
0.39860557854627754,0.05950065113314583,0.5418937703205767,3,7277.132534281664,7182.298600193489
1.0,0.0,0.0,1,187974.340622,192112.6086523819
0.021602996474988027,0.0,0.9783970035250119,2,36637.34856988247,36418.6515384644
0.13136976384310883,0.5962006427151212,0.27242959344177,3,6750.319004365222,6809.391787045382
0.0,0.0,1.0,1,41789.77637727924,42193.15474594989
0.4235296886270714,0.0,0.5764703113729286,2,14365.654456853943,14604.566400454198
0.7229430337292508,0.0,0.27705696627074927,2,40436.890108107786,41756.50227350209
0.9999999999999999,0.0,0.0,1,192476.97970857247,192112.60865238172
1.0,0.0,0.0,1,190970.07780041394,192112.6086523819
0.31667232413743823,0.6010724266700661,0.08225524919249566,3,8512.41720278482,8334.364646589758
0.0,0.0,1.0,1,42149.838081358466,42193.15474594989
0.4488112943394757,0.015537787591688943,0.5356509180688355,3,13046.279631626758,13103.489159846862
0.2803991659418516,0.19049620754977492,0.5291046265083733,3,1350.7354773630702,1366.0206287716815
0.6781889976379226,0.0,0.3218110023620774,2,33590.83308114878,33334.36438635757
0.0,0.5804023224929067,0.4195976775070933,2,20099.072912678985,20168.204070475775
0.0,0.0,1.0,1,42208.19073230433,42193.15474594989
0.22125751875302127,0.20751693628195053,0.5712255449650282,3,2286.8233815905314,2289.728714103611
0.0,0.026193891746904795,0.9738061082530952,2,39229.26990249852,39180.24794603569
0.8904579123654638,0.09105965653991345,0.018482431094622755,3,86973.74007812078,87406.50528636404
1.0,0.0,0.0,1,190085.86328774385,192112.6086523819
0.0109524413061782,0.6663476949642346,0.3226998637295871,3,23917.214550974844,23805.451190727308
0.931431412724626,0.06856858727537385,0.0,2,120329.1667709431,117237.15747893674
0.0,0.0,1.0,1,41389.05572162962,42193.15474594989
0.3990759762461564,0.6009240237538436,0.0,2,10201.115817252228,10095.000675664574
0.0,0.04468923509164684,0.9553107649083531,2,37131.48773911722,37433.65176613596
1.0,0.0,0.0,1,185562.49958780344,192112.6086523819
0.0,0.0,0.9999999999999999,1,41335.491418048085,42193.1547459499
0.31158003277105206,0.31375578702148677,0.3746641802074611,3,317.4796070179809,320.1440332851081
0.0,0.7412187948390221,0.2587812051609779,2,38328.1683098621,38836.826886965246
0.0,0.8718998590136787,0.12810014098632128,2,92717.78898192727,93205.16556816196
0.960963426833631,0.0,0.039036573166369055,2,154956.69380496637,156004.70042788298
0.0,0.0,1.0,1,42455.2482161101,42193.15474594989
0.0,0.4919902274317712,0.5080097725682289,2,20876.446749890587,20575.705442463397
0.0,0.920573335990898,0.07942666400910194,2,128181.63906334274,127968.8788057756
0.0054557658735818705,0.9945442341264181,0.0,2,197691.92575833967,200821.55624093604
0.0,1.0,0.0,1,211186.21179220322,207621.3801495979
0.06302058466706982,0.6031040583749657,0.33387535695796444,3,11582.984785039462,11698.754885005366
0.712934133309792,0.0,0.28706586669020795,2,39664.61378724286,39643.220096261284
0.19205912029080655,0.6044269022895613,0.2035139774196322,3,6438.427664718921,6553.2818134370145
1.0,0.0,0.0,1,192305.96219025835,192112.6086523819
0.38839623881683105,0.5864985293350595,0.025105231848109352,3,8354.986303338921,8335.847209557662
0.0,1.0,0.0,1,208322.96930891418,207621.3801495979
0.0,0.3953096745025656,0.6046903254974344,2,23834.028135829125,23762.065797525927
0.11643503241403515,0.8835649675859649,0.0,2,99141.25206228913,97703.18980294236
0.3224483608253679,0.3284964068855563,0.3490552322890757,3,271.5749053745536,270.2889772727625
0.0,0.30289591092416535,0.6971040890758348,2,27114.660895868634,26967.7915495263
0.6323301697166779,0.3676698302833222,0.0,2,4885.775180245714,4916.122646106078
0.0,1.0,0.0,1,208747.08299515568,207621.3801495979
0.7398321170868506,0.0,0.26016788291314946,2,45124.233436098446,45658.30452667359
0.07736307549747484,0.0,0.9226369245025251,2,25214.292270703565,25259.71611575784
0.16790653942849001,0.002589268163245078,0.8295041924082649,3,15447.819521270932,15397.173353543432
0.6349166193596631,0.0,0.36508338064033685,2,27117.221074697274,27359.38901509437
0.6553866295974703,0.0,0.3446133704025298,2,29895.349073842743,29955.259793416168
0.0,0.5102556853091486,0.48974431469085145,2,20172.91213433844,20188.318884538814
0.25265382794194896,0.7006265151564463,0.04671965690160493,3,22909.98903284015,22717.04045035194
0.0,0.0,1.0,1,41958.31085048986,42193.15474594989
0.11463479570588596,0.0,0.8853652042941141,2,20047.70508837371,20269.34895709585
0.30780682126790215,0.45798652669731893,0.2342066520347789,3,828.5590709568834,822.7182159719172
1.0,0.0,0.0,1,190844.45337761813,192112.6086523819
1.0,0.0,0.0,1,190992.35538771522,192112.6086523819
0.0,1.0,0.0,1,209919.94076469587,207621.3801495979
0.03137621596184792,0.5289013693599167,0.4397224146782354,3,13987.059353123113,14017.715955858592
0.6797623130872664,0.0,0.32023768691273363,2,34421.452796729885,33588.30245854119
0.21097500791799978,0.33368577195858257,0.45533922012341765,3,1513.1707256407653,1518.3707222817227
0.30761609149188596,0.3860183022544635,0.30636560625365045,3,284.3928665308257,282.43108175753656
0.0,1.0,0.0,1,210250.55089756852,207621.3801495979
0.0,0.435833678485922,0.564166321514078,2,22253.218746804316,22292.40659466592
0.26358540693276367,0.5842259467213461,0.15218864634589016,3,5627.406030312924,5649.447006859223
0.44783580083246355,0.259070464936787,0.2930937342307495,3,797.4155801448751,798.0775948343028
0.0,0.9999999999999999,0.0,1,207094.2425865418,207621.3801495977
0.47432041050212653,0.5256795894978735,0.0,2,4802.384346206219,4694.203924031209
0.46837812992696226,0.23684893030017326,0.29477293977286456,3,1186.2208604439757,1188.8017261538998
0.0,0.0,1.0,1,42205.93089108168,42193.15474594989
0.0,1.0,0.0,1,209964.65377130345,207621.3801495979
0.3265193980836782,0.0,0.6734806019163218,2,13056.506850276946,12778.801361320931
0.9411127066638838,0.0,0.058887293336116156,2,139370.77726336932,140042.79277780856
0.7518485491770451,0.15282555013241192,0.0953259006905429,3,27636.20737959822,27878.44471438465
0.4774263347515622,0.5225736652484378,0.0,2,4399.307650759669,4546.1093348851355
0.3208553601386264,0.6791446398613736,0.0,2,20740.586004771867,20496.620695689417
0.45245261414516846,0.0,0.5475473858548315,2,15420.50032194842,15466.800481428803
0.9419067273651357,0.05809327263486429,0.0,2,126012.24215518005,126908.94829955361
0.0,0.00880792639070275,0.9911920736092973,2,40674.16796227933,41103.04779370158
0.0,0.0,1.0,1,42474.58489894419,42193.15474594989
1.0,0.0,0.0,1,189875.1834487235,192112.6086523819
0.1012282820897975,0.43876244839949735,0.4600092695107051,3,6295.284810208054,6313.169028002309
0.0,0.46739897942881464,0.5326010205711853,2,20921.35513459536,21251.568970286076
0.24407792407893017,0.5563548553497798,0.19956722057128998,3,3509.612249464884,3490.8239558659625
0.0,1.0,0.0,1,203467.25474729986,207621.3801495979
0.0,0.8841044929294385,0.11589550707056162,2,101344.05035073921,101044.25761383474
0.0,0.0,1.0,1,41798.047147872574,42193.15474594989
0.2743578375541667,0.11595680796085706,0.6096853544849761,3,3295.1139028695616,3314.0389929455155
0.13600501222719,0.4835148380770712,0.3804801496957388,3,3471.790207942599,3438.046639761531
0.0,0.9999999999999999,0.0,1,207118.99077695687,207621.3801495977
0.2482867434357302,0.0,0.7517132565642698,2,12686.742386900367,12858.834087281573
0.0,1.0,0.0,1,207577.35538888836,207621.3801495979
0.6358819957169142,0.3641180042830858,0.0,2,5162.983650230111,5149.656213881565
0.0,0.0,1.0,1,42546.45395131758,42193.15474594989
0.30265558932506487,0.22733383475186414,0.47001057592307094,3,769.8605898046967,775.9249723471488
0.21254337718653135,0.26158359347600485,0.5258730293374638,3,2050.437623683253,2034.9018465105137
1.0,0.0,0.0,1,194157.87010139765,192112.6086523819
0.0870668857796862,0.544218907977242,0.36871420624307166,3,7225.97909118535,7308.941175002759
0.3167220852752419,0.6832779147247581,0.0,2,21236.324747620834,21230.5128842366
0.020286243255575213,0.1853560562533646,0.7943577004910601,3,25641.82365594639,25132.554478443795
0.06322299699345585,0.011448512195113315,0.9253284908114309,3,26001.59262185566,26246.076852693233
0.34244261353780026,0.21835753701776922,0.4391998494444306,3,746.9617211252083,746.8700922698199
0.4678122567772896,0.0,0.5321877432227103,2,15904.845970370943,15992.9357851836
0.0,0.8672549026472537,0.1327450973527463,2,90577.59690242293,90366.46741416001
0.5630802560271325,0.03913587838517447,0.39778386558769296,3,15255.18260723054,14942.276334634229
0.21251669536297121,0.5235778195821045,0.26390548505492434,3,2050.4478612601465,2017.1367608649077
0.5305354228855281,0.1855390539487061,0.2839255231657658,3,3346.6219565957194,3342.702447196479
0.0,0.0,1.0,1,41506.170889863104,42193.15474594989
0.0,0.0,1.0,1,42482.11700409907,42193.15474594989
0.06926235759799844,0.0,0.9307376424020015,2,26000.10036367562,26583.31896777657
0.2534127150748056,0.010399791408162676,0.7361874935170317,3,11227.502160161343,11469.768443699568
0.0,0.3003028295842045,0.6996971704157956,2,27865.211251951823,27048.720010861325
1.0,0.0,0.0,1,191422.11422524205,192112.6086523819
0.6279272923408917,0.0,0.37207270765910827,2,26290.034725785103,26558.038380200192
0.240888812816467,0.22014140019387488,0.538969786989658,3,1655.484615053125,1640.1013766988372
0.0,0.3731467091503416,0.6268532908496584,2,24632.41161186342,24574.287275143986
0.404145787087251,0.39915162038518825,0.1967025925275607,3,634.5243512864578,639.5758205621187
0.3953582136245857,0.3358176378192623,0.2688241485561519,3,359.9275973029212,356.33497134181835
0.0,0.0,1.0,1,42065.947915168166,42193.15474594989
0.12058813433790559,0.0,0.8794118656620943,2,19609.047521338904,19623.77149519886
0.0,0.9999999999999999,0.0,1,206699.53819258176,207621.3801495977
0.0,0.759420311436185,0.24057968856381498,2,43398.16456788443,43679.16227125112
0.0,1.0,0.0,1,204779.14049394493,207621.3801495979
0.717086551164321,0.0,0.2829134488356791,2,39578.592529112895,40502.7122044626
0.0,0.0,1.0,1,42595.16760222664,42193.15474594989
0.032052889404128454,0.4164248876308932,0.5515222229649784,3,15963.830089575233,16193.83462722638
0.0,0.39638117223913233,0.6036188277608677,2,22949.94211478059,23722.606534566334
0.0,1.0,0.0,1,209088.00244499312,207621.3801495979
0.0,0.4937957927886022,0.5062042072113979,2,20371.21474102198,20532.50177354454
0.621272608985925,0.06688669256893072,0.3118406984451442,3,15887.825639850225,16073.629632204986
0.2122767974324038,0.4497228828128576,0.3380003197547385,3,936.9229553927009,952.2030229253204
0.4171998838443877,0.5828001161556122,0.0,2,8292.931760380881,8451.424867130016
1.0,0.0,0.0,1,192626.49517578457,192112.6086523819
0.0,0.0,1.0,1,42644.72506486465,42193.15474594989
0.009701163129435733,0.2948884652274161,0.6954103716431482,3,24354.197447967534,24767.561158274453
0.20529532755769916,0.44400811842943483,0.3506965540128659,3,1069.3734982007272,1060.6777324655245
0.5468788606340604,0.05447916297352801,0.39864197639241156,3,12373.328125506949,12202.907218417262
0.29906714155972386,0.02780017196671355,0.6731326864735626,3,9241.281523791013,9244.309649190733
0.752021095664617,0.21671287191212482,0.03126603242325817,3,24071.880304624327,23871.113730323206
0.0,0.0,1.0,1,42710.303295915735,42193.15474594989
0.8485720006701954,0.15142799932980452,0.0,2,58983.114333194804,59070.39629893627
0.0,0.0,1.0,1,42771.59741405385,42193.15474594989
0.0,0.7899337944386132,0.21006620556138675,2,53936.620316516026,53546.45415697819
0.010423790010863567,0.9895762099891364,0.0,2,192009.98113260267,194790.80604374214
0.022311723219856344,0.14887762062620144,0.8288106561539422,3,25813.663900808046,25763.388666413754
0.0,0.2924586946544605,0.7075413053455395,2,27221.778729520018,27290.201407352633
0.0,1.0,0.0,1,206780.4779222077,207621.3801495979
0.0,1.0,0.0,1,207192.56135372672,207621.3801495979
0.0,0.0,0.9999999999999999,1,41758.60295965404,42193.1547459499
0.5691148673960548,0.0,0.4308851326039452,2,20984.00925063831,21225.105086420033
0.0,1.0,0.0,1,208655.6368794011,207621.3801495979
0.0,1.0,0.0,1,207636.30334897139,207621.3801495979
0.04301190623760577,0.24823636699820986,0.7087517267641842,3,18659.834081190962,18705.981242291946
0.3573091258219436,0.10365709706370517,0.5390337771143512,3,3812.571855638799,3772.542149075939
0.05919412990777526,0.12100473013531396,0.8198011399569106,3,19302.0510751228,19121.62869030211
0.10486240298624026,0.7685481404759699,0.12658945653778986,3,39468.732879832554,38939.732630028986
0.0,0.8030084873944481,0.1969915126055518,2,59187.4447283838,58510.081502368615
1.0,0.0,0.0,1,191926.4706010649,192112.6086523819
1.0,0.0,0.0,1,187907.02117850928,192112.6086523819
0.9101072847387377,0.0,0.08989271526126227,2,117828.88671754379,118031.49181947255
0.0,0.025109566150607956,0.974890433849392,2,39327.19299831169,39291.81072824579
0.0,0.44798654475055905,0.5520134552494409,2,22049.31939366591,21874.752825948864
0.01809302041377231,0.022771917255435998,0.9591350623307917,3,34337.401046933446,34652.87677177844
0.14930656907132475,0.681280404140934,0.1694130267877413,3,16637.610751983862,16491.41786469936
0.9382995845872097,0.061700415412790185,0.0,2,123138.47557662005,123512.21018039384
0.0,0.0,1.0,1,41527.56641387471,42193.15474594989
1.0,0.0,0.0,1,189119.1534668475,192112.6086523819
0.0,0.8029028746630761,0.19709712533692392,2,58061.4687126249,58468.105767624504
0.8716096317548166,0.12839036824518338,0.0,2,73357.01662700767,72290.91710594593
0.35809391021748954,0.3986655055951632,0.24324058418734715,3,448.68076117170267,450.4626315674734
0.0,0.0,1.0,1,42081.822545568844,42193.15474594989
0.03965656368588233,0.47178511736017487,0.48855831895394264,3,13373.172556919115,13408.033042348314
0.8662421332371437,0.0026062757608259516,0.1311515910020302,3,92725.46493527807,91671.89940509893
0.40596380052403097,0.4252717268069213,0.1687644726690477,3,926.7435269391553,927.3444787133285
0.06738520186075639,0.6294880298078678,0.3031267683313758,3,12822.837051555673,13174.68338677638
0.004915534710480944,0.07415016997633286,0.920934295313186,3,33182.18824640132,33809.5269546234
0.7335175965499792,0.09308668717889858,0.1733957162711222,3,29466.3351447439,29463.919665273912
0.6850769287936938,0.28815777964038086,0.026765291565925508,3,10650.552807589447,10463.666514930954
0.9464189497667121,0.05358105023328786,0.0,2,127029.90121215359,131257.96781870874
0.565426377734353,0.0,0.4345736222656469,2,20825.553874729325,20961.516994283113
0.5112928191681856,0.0,0.4887071808318145,2,17518.81757148009,17801.259454723913
0.9677841635468509,0.01696748844667399,0.015248348006475107,3,158368.83679339482,157233.46912527242
0.14558131708071517,0.8544186829192848,0.0,2,80230.60015372116,79730.87070056285
0.04752597590534059,0.08257317131425514,0.8699008527804042,3,23610.147211105323,23220.651013486866
0.0,1.0,0.0,1,207201.41973949844,207621.3801495979
0.0,1.0,0.0,1,207295.4130634161,207621.3801495979
0.6499588583222483,0.3500411416777518,0.0,2,6248.714568189377,6211.477358238455
0.7975381002168719,0.15704192166239214,0.045419978120736074,3,39516.16692324676,39762.248491499005
1.0,0.0,0.0,1,190457.66476632937,192112.6086523819
0.0,1.0,0.0,1,207819.35878461806,207621.3801495979
0.14032665661097898,0.0,0.859673343389021,2,17830.804532924743,17746.017183470125
0.0,0.0,0.9999999999999999,1,43011.92356146775,42193.1547459499
0.3491266715164204,0.45847035528938085,0.19240297319419877,3,1115.3046403954886,1112.3874481349935
0.319249618690564,0.007613284971870173,0.6731370963375658,3,11705.333275863697,11694.593097491808
0.0,0.0,1.0,1,42809.95909307711,42193.15474594989
0.8173630535847596,0.09448504826843204,0.08815189814680836,3,53152.30508082581,53173.38804439515
1.0,0.0,0.0,1,193339.53824106202,192112.6086523819
0.21268113010994075,0.3061930181682936,0.4811258517217657,3,1676.0844630705683,1681.1737328857334
0.0,0.0,1.0,1,41367.54399117945,42193.15474594989
0.7418168398002216,0.0,0.25818316019977844,2,45624.069380513385,46145.96708300784
0.011481564197872031,0.5586662745175653,0.42985216128456266,3,17541.62148573854,17593.065668511335
0.5925331948631339,0.4074668051368662,0.0,2,3164.7797651682304,3138.249016700223
0.7360203757494036,0.2639796242505964,0.0,2,18706.931285782328,18670.41203371641
1.0,0.0,0.0,1,192746.20628427708,192112.6086523819
0.0,0.0,1.0,1,41559.74287788088,42193.15474594989
0.0,0.0,0.9999999999999999,1,42011.16379968686,42193.1547459499
0.8548027860786677,0.0,0.1451972139213325,2,86238.5779832703,86550.8491307609
0.976171003899953,0.0,0.023828996100046945,2,169645.36523231395,169298.2576559012
0.0,1.0,0.0,1,208244.97612881768,207621.3801495979
0.0,0.49750978052570666,0.5024902194742934,2,20355.25912072756,20446.826183340505
1.0,0.0,0.0,1,194562.63673493225,192112.6086523819
0.19736108891901882,0.0,0.8026389110809811,2,14282.687767319907,14224.321876554897
0.24799020971629973,0.2802672165019562,0.47174257378174406,3,1031.7810506798867,1042.1327589215118
0.6123678287440765,0.3479844970750498,0.039647674180873796,3,3823.735632787831,3878.414565213012
0.07801769292056919,0.9219823070794307,0.0,2,126625.40019764261,126572.32316307056
0.6822124232775943,0.31778757672240576,0.0,2,9350.143529085275,9559.910630371509
0.0,1.0,0.0,1,205216.74681733473,207621.3801495979
0.17793490417325197,0.785730556093019,0.0363345397337291,3,46418.705367071336,46556.700963725176
0.0,1.0,0.0,1,211366.68463712008,207621.3801495979
0.0770504937932401,0.18546639766748016,0.7374831085392798,3,14324.833061864903,14222.417221680433
0.0,0.0,1.0,1,42083.12003622862,42193.15474594989
0.0,0.0,1.0,1,42525.83372597044,42193.15474594989
0.5513971244064649,0.0,0.44860287559353507,2,19991.985446918912,20021.370799575096
0.0,0.7560725795801815,0.2439274204198186,2,42930.732460761836,42733.02827098215
0.7346542448283381,0.0,0.26534575517166203,2,44328.81810277844,44415.502529163736
0.0,0.564227794959638,0.4357722050403618,2,19788.957600533726,19909.808343045468
0.0,1.0,0.0,1,204054.4184716917,207621.3801495979
0.07089730212401106,0.929102697875989,0.0,2,132275.81035120843,132645.29170726126
0.1368295865317867,0.09566147804002421,0.7675089354281891,3,10173.801026880115,10060.617642304409
1.0,0.0,0.0,1,195530.30072320387,192112.6086523819
0.0,0.0,1.0,1,40857.09560669023,42193.15474594989
0.0036724342258302334,0.2061570882821655,0.7901704774920042,3,28863.707518172883,28743.772208983042
0.0,0.9999999999999999,0.0,1,206452.30338167874,207621.3801495977
